id,name,source,prescription_required,retail_price,discounted_price,manufacturer,quantity,packaging_form,salts
source_6-282713,zocon 400mg strip of 1 tablet,source_6,True,33.3,29.3,fdc,1 tablets in strip,strip,fluconazole4000mg
source_3-9200,zocon 400mg tab 1x1,source_3,True,33.3,28.31,f d c india,1,strip,fluconazole 400mg
source_5-47726,zocon 400mg tablet,source_5,True,33.3,27.31,fdc,1 tablets in a strip,strip,fluconazole 400mg
source_7-337451,zocon 400 tablet,source_7,True,33.3,29.7,fdc,10 tablet in 1 strip,,fluconazole 400mg
source_1-226966,zocon 400 tablet 1s,source_1,True,33.0,29.0,fdc,1,strip tablet,fluconazole400mg
source_3-9201,zocon 50 dt tab 1x4,source_3,True,43.36,36.86,f d c india,4,strip,fluconazole 50mg
source_7-337452,zocon 50 dt tablet,source_7,True,43.36,35.1,fdc,40 tablet dt in 1 strip,,fluconazole 50mg
source_1-226967,zocon50 dt tablet 4s,source_1,True,43.0,37.8,fdc,4,strip tablet,fluconazole50mg
source_3-9202,zocon as kit tab 1x1,source_3,True,138.5,117.73,f d c india,1,strip tablet,azithromycin 1 000mg fluconazole 150mg secnidazole 1 000mg
source_6-282714,zocon as kit tablets,source_6,True,136.94,136.94,fdc,4 tablet combikits in strip,strip,azithromycin10 000mg fluconazole1500mg secnidazole20 000mg
source_7-337453,zocon as tablet,source_7,True,138.5,123.3,fdc,40 tablets in 1 strip,,fluconazole 150mg azithromycin 1000mg secnidazole 1000mg
source_6-282715,zocon c 1 cream,source_6,False,50.4,46.37,fdc,15g cream in tube,tube,clotrimazole10 ww
source_2-137399,zocon c cream,source_2,True,47.8,39.2,fdc,,,clotrimazole 1 ww
source_5-47727,zocon c cream 15gm,source_5,False,50.4,41.33,fdc,15gm,tube,clotrimazole 1
source_1-226968,zocon c cream 15 gm,source_1,True,50.0,44.0,fdc,15,tube cream,clotrimazole1ww
source_1-226969,zocon drops 5ml,source_1,True,76.0,66.9,fdc,5,bottle eye drops,fluconazole03 wv
source_6-282716,zocon dt 100mg strip of 4 tablets,source_6,True,34.13,32.42,fdc,4 tablets in strip,strip,fluconazole1000mg
source_5-47728,zocon dt 100mg tablet 4s,source_5,True,30.46,21.32,fdc,4 tablets in a strip,strip,fluconazole 100mg
source_1-226970,zocon dt 100 tablet 4s,source_1,True,34.0,29.9,fdc,4,strip tablet,fluconazole100mg
source_6-282717,zocon dt 50mg strip of 4 tablets,source_6,True,43.36,38.16,fdc,4 tablets in strip,strip,fluconazole500mg
source_5-47729,zocon dt 50mg tablet 4s,source_5,True,43.36,35.56,fdc,4 tablets in a strip,strip,fluconazole 50mg
source_7-337454,zocon dusting powder,source_7,False,59.63,99.0,fdc,750 gm in 1 bottle,,fluconazole 2 ww
source_5-47730,zocon dusting powder 100gm,source_5,False,130.65,107.13,fdc,100gm,sachet,clotrimazole 1
source_1-226971,zocon dusting powder 100 gm clotrimazole anti fungal anti bacterial powder treats fungal infection rashes soothes skin irritation chafing,source_1,False,130.5,130.5,fdc,100,bottle dusting powder,clotrimazole1ww
source_5-47731,zocon dusting powder 75gm,source_5,False,99.0,81.18,fdc,75gm,sachet,clotrimazole 1
source_1-226972,zocon dusting powder 75 gm,source_1,False,130.5,114.8,fdc,75,bottle dusting powder,fluconazole2ww
source_7-337455,zocon eye drop,source_7,True,84.0,72.0,fdc,50 ml in 1 bottle,,fluconazole 03 wv
source_5-47732,zocon eye drops 5ml,source_5,True,76.45,62.69,fdc,5ml,drops,fluconazole 03
source_3-9203,zocon eye drops 5ml,source_3,True,76.45,64.98,f d c india,5,bottle,fluconazole 03 wv
source_7-337456,zocon inf 200mg infusion,source_7,True,70.78,68.6,fdc,1000 ml in 1 bottle,,fluconazole 200mg
source_6-282718,zocon infusion,source_6,True,70.78,70.78,fdc,100ml infusion in injection,injection,fluconazole2000mg
source_1-226973,zocon kz shampoo 5 ml,source_1,False,26.0,22.9,fdc,5,tube shampoo,ketoconazole2wv zinc pyrithione1wv
source_5-47733,zocon kz shampoo 5ml,source_5,True,23.9,19.6,fdc,5ml,bottle,ketoconazole 2 zinc pyrithione 1
source_6-282719,zocon kz shampoo 5ml,source_6,False,26.29,23.14,fdc,5ml shampoo in bottle,bottle,pyrithione zinc10 ketoconazole20
source_1-226974,zocon kz shampoo 60 ml,source_1,False,279.0,245.5,fdc,60,bottle shampoo,ketoconazole2wv zinc pyrithione1wv
source_6-282720,zocon kz shampoo 60ml,source_6,False,279.4,245.87,fdc,60ml shampoo in bottle,bottle,pyrithione zinc10 ketoconazole20
source_5-47734,zocon kz shampoo 60ml,source_5,True,279.4,229.11,fdc,60ml,container,ketoconazole 2 zinc pyrithione 1
source_1-226975,zocon l 1 cream 10 gm,source_1,True,108.5,95.5,fdc,10,tube cream,luliconazole1ww
source_6-282721,zocon l 1 tube of 10gm cream,source_6,False,108.9,100.19,fdc,10g cream in tube,tube,luliconazole10 ww
source_6-282722,zocon l 1 tube of 20gm cream,source_6,False,250.0,250.0,fdc,20g cream in tube,tube,luliconazole10 ww
source_6-282723,zocon l 1 tube of 30gm cream,source_6,False,330.0,290.4,fdc,30g cream in tube,tube,luliconazole10 ww
source_1-226976,zocon l 1ww cream 20gm,source_1,True,108.5,95.5,fdc,20,tube cream,luliconazole1 ww
source_7-337460,zocon l cream,source_7,True,330.0,287.1,fdc,300 gm in 1 tube,,luliconazole 1 ww
source_5-47735,zocon l cream 10gm,source_5,True,108.9,89.3,fdc,10gm,tube,luliconazole 1
source_5-47736,zocon l cream 30gm,source_5,True,300.0,246.0,fdc,7 tablets in a strip,tube,luliconazole 1
source_1-226977,zocon l cream 30 gm,source_1,True,300.0,264.0,fdc,30,tube cream,luliconazole1ww
source_1-226978,zocon l cream 60 gm,source_1,True,400.0,352.0,fdc,60,tube cream,luliconazole1ww
source_5-47737,zocon l cream 60gm,source_5,True,400.0,328.0,fdc,60gm,tube,luliconazole 1
source_7-337461,zocon lotion,source_7,False,59.63,134.26,fdc,300 ml in 1 bottle,,fluconazole 2 wv
source_6-282724,zocon lotion 30ml,source_6,False,134.26,118.15,fdc,30ml lotion in bottle,bottle,fluconazole20 pyrithione zinc10
source_1-226979,zocon lotion 60ml,source_1,True,231.0,203.28,fdc,60,bottle lotion,fluconazole2wv
source_6-282725,zocon lotion 60ml,source_6,False,187.5,165.0,fdc,60ml lotion in bottle,bottle,fluconazole20 pyrithione zinc10
source_6-282726,zocon lotion sachet 5ml,source_6,False,18.0,15.84,fdc,5ml lotion in bottle,bottle,fluconazole20
source_2-137405,zocon ointment,source_2,True,59.63,48.9,fdc,,,fluconazole na
source_6-282727,zocon ont ointment 15 gm,source_6,True,59.63,52.47,fdc,15g ointment in tube,tube,unknown
source_5-47738,zocon soap 100gm,source_5,False,133.0,109.06,fdc,100gm,pack,clotrimazole 1
source_2-137406,zoconst 150mg tablet,source_2,True,30.0,24.6,fdc,,,fluconazole 150mg
source_6-282729,zocon st tablets,source_6,True,29.76,29.76,fdc,2 tablets in strip,strip,fluconazole1500mg
source_5-47739,zocon t 150 tablet 3s,source_5,True,75.35,61.79,fdc,3 tablets in a strip,strip,fluconazole 150mgtinidazole 1000mg
source_2-137407,zocont kit,source_2,True,62.7,51.41,fdc,,,fluconazole 150mgtinidazole 1000mg
source_5-47740,zocon t kit 1s,source_5,True,75.35,61.79,fdc,1s,packet,fluconazole 150mgtinidazole 1000mg
source_3-9204,zocon t kit tab 1x1,source_3,True,75.35,64.05,f d c india,1,strip,fluconazole 150mgtinidazole 1000mg
source_1-226980,zocon t kit tablet 1s,source_1,True,75.0,66.0,fdc,1,strip tablet,fluconazole150mg tinidazole1000mg
source_6-282730,zocon t strip of 3 tablet combikit,source_6,True,82.85,70.42,fdc,3 tablet combikits in strip,strip,fluconazole1500mg tinidazole10000mg
source_2-137408,zocon trans gel,source_2,True,51.44,42.18,fdc,,,fluconazole 05 ww
source_6-203206,picon 1 cream 10gm,source_6,True,604.19,537.73,eris life sciences pvt,10g cream in tube,tube,pimecrolimus10
source_4-4692,picon 1 cream 30gm,source_4,True,1601.0,1329.0,biocon,1 tube of 30gm,tube,pimecrolimus
source_6-203207,picon 1 lotion,source_6,True,839.41,839.41,eris life sciences pvt,20ml lotion in bottle,bottle,pimecrolimus10
source_6-203208,picon 30 1 tube of 30gm cream,source_6,True,1326.04,1166.92,eris life sciences pvt,30g cream in tube,tube,pimecrolimus10
source_2-98650,picon cream,source_2,True,641.0,525.62,biocon,,,pimecrolimus 1 ww
source_1-161469,picon cream 10 gm,source_1,True,641.0,564.1,biocon,10,tube cream,pimecrolimus1ww
source_1-161470,picon cream 30 gm,source_1,True,1601.0,1408.9,biocon,30,tube cream,pimecrolimus1ww
source_1-161471,picon lotion,source_1,True,839.4,738.672,biocon,1,bottle liquid,pimecrolimus1 wv
source_2-98652,picon lotion,source_2,True,763.8,626.32,biocon,,,pimecrolimus 1 ww
source_1-161472,piconax 5mg syrup sugar free,source_1,True,71.45,62.876,vhc pharmaceuticals,100,bottle syrup,sodium picosulfate5mg5ml
source_1-161473,piconet 5mg oral solution,source_1,True,70.0,61.6,bioworld pharma,100,bottle oral solution,unknown
source_6-203209,piconex syrup 100 ml,source_6,True,75.0,63.75,von remedies,100ml syrup in bottle,bottle,sodium picosulfate50mg
source_7-238063,piconext liquid sugar free,source_7,True,74.5,72.2,soinsvie pharmacia pvt,1000 ml in 1 bottle,,sodium picosulfate 5mg5ml
source_7-238064,piconext plus laxative sugar free,source_7,True,78.45,76.1,soinsvie pharmacia pvt,1000 ml in 1 bottle,,sodium picosulfate 333mg liquid paraffin 125ml milk of magnesia 375ml
source_1-161474,piconim oral suspension,source_1,True,85.0,74.8,nimbus health care pvt,100,bottle suspension,unknown
source_7-238066,piconine 5mg oral suspension,source_7,True,69.0,66.9,medsky healthcare,1000 ml in 1 bottle,,sodium picosulfate 5mg5ml
source_1-161476,piconistlm sugar free laxative suspension 170 ml,source_1,True,245.0,215.6,alienist pharmaceutical pvt,170,bottle oral suspension,liquid paraffin125ml magnesium hydroxide375ml sodium picosulfate333mg
source_6-122612,ibuprofenalk 250mg strip of 250 tablets,source_6,True,88.0,77.44,alkem laboratories,250 tablets in strip,strip,ibuprofen2500mg
source_6-122613,ibuprofencip syrup 60 ml,source_6,True,15.62,13.75,cipla,60ml syrup in bottle,bottle,ibuprofen1000mg
source_6-50725,cetrizine 1 mg syrup 30 ml,source_6,True,17.95,15.8,intas pharmaceuticals,30ml syrup in bottle,bottle,cetirizine10mg
source_6-50726,cetrizine 10mg knoll strip of 10 tablets,source_6,True,21.0,14.7,knoll healthcare pvt,10 tablets in strip,strip,cetirizine100mg
source_6-50727,cetrizine 10mg strip of 10 tablets,source_6,True,19.17,19.17,nilsan pharmaceuticals pvt,10 tablets in strip,strip,cetirizine hydrochloride100mg
source_6-50728,cetrizine 10mg tablet,source_6,True,20.53,17.45,blue cross laboratories pvt,10 tablets in strip,strip,cetirizine100mg
source_1-42679,cetrizine 10 mg tablet 10s,source_1,True,21.0,18.5,knoll pharmaceuticals,10,strip tablet,cetirizine10mg
source_7-59130,cetrizine 5mg syrup,source_7,True,62.0,60.1,knoll pharmaceuticals,600 ml in 1 bottle,,cetirizine 5mg
source_1-42681,cetrizine 5 mg syrup 60 ml,source_1,True,44.0,38.7,knoll healthcare pvt,60,bottle syrup,cetirizine5mg
source_6-50729,cetrizine bottle of 30ml syrup,source_6,True,21.4,18.83,knoll healthcare pvt,30ml syrup in bottle,bottle,cetirizine hydrochloride50mg5ml
source_6-50730,cetrizine bottle of 60ml syrup,source_6,True,42.6,36.21,knoll healthcare pvt,60ml syrup in bottle,bottle,cetirizine hydrochloride50mg5ml
source_7-59131,cetrizine cold ds syrup,source_7,True,90.0,57.6,knoll healthcare pvt,600 ml in 1 bottle,,cetirizine 25mg5ml paracetamol 250mg5ml phenylephrine 25mg5ml
source_1-42682,cetrizine cold oral suspension,source_1,True,69.0,60.72,knoll healthcare pvt,60,bottle suspension,cetirizine25mg paracetamol125mg phenylephrine25mg
source_1-42683,cetrizinecold suspension 60 ml,source_1,True,56.0,49.28,knoll healthcare pvt,60,bottle oral suspension,cetirizine25mg paracetamol125mg phenylephrine25mg
source_6-50731,cetrizine cold suspension 60ml,source_6,True,75.0,63.75,knoll healthcare pvt,60ml suspension in bottle,bottle,phenylephrine25mg cetirizine25mg paracetamol acetaminophen1250mg
source_7-59133,cetrizine syrup,source_7,True,22.0,17.1,knoll pharmaceuticals,300 ml in 1 bottle,,cetirizine 5mg
source_1-42684,cetrizine syrup 30 ml,source_1,True,22.0,19.4,knoll healthcare pvt,30,bottle syrup,cetirizine5mg
source_1-42685,cetrizine syrup 60 ml,source_1,True,44.0,38.7,nukind healthcare pvt,60,bottle syrup,cetirizine5mg
source_2-26511,cetrizine tablet,source_2,True,20.33,16.67,knoll pharmaceuticals,,,cetirizine 10mg
source_7-25646,aspirin 300mg tablet,source_7,True,2.0,1.9,bini laboratories pvt,100 tablets in 1 strip,,aspirin 300mg
source_2-11828,aspirin 50mg tablet dr,source_2,True,3.7,3.03,zydus cadila,,,aspirinacetylsalicylic acid 50mg
source_6-21078,aspirin dr 50mg tablet,source_6,True,3.7,3.26,zydus healthcare,14 tablets in strip,strip,aspirin acetyl salicylic acid500mg
source_6-21079,aspirin gastro resistance tablet 14s,source_6,True,101.04,101.04,zydus healthcare,14 tablets in strip,strip,aspirin acetyl salicylic acid750mg
source_6-21080,aspirin protect 100mg strip of 10 tablets,source_6,True,59.63,52.05,bayer zydus pharma,10 tablets in strip,strip,aspirin acetyl salicylic acid1000mg
source_7-232457,paracetamol 120mg oral suspension,source_7,False,59.63,14.6,ciron drugs pharmaceuticals pvt,600 ml in 1 bottle,,paracetamol 120mg
source_1-158172,paracetamol 500 mg tablet 1000s,source_1,True,604.6,532.048,propel healthcare,1000,bottle tablet,paracetamol500mg
source_6-197544,paracetamol 650 mg tablet 15,source_6,False,22.69,19.97,tulip,15 tablets in strip,strip,unknown
source_2-96301,paracetamol inj,source_2,True,32.0,26.24,optima healthcare,,,unknown
source_2-96302,paracetamol o tablet,source_2,True,106.43,87.27,makers laboratories,,,paracetamolacetaminophen na
source_2-96303,paracetamol tablet,source_2,True,14.69,12.05,modi lifecare industries,,,paracetamolacetaminophen 500mg
source_7-62690,ciprofloxacin 10mg infusion,source_7,True,13.42,13.0,claris lifesciences,1000 ml in 1 bottle,,ciprofloxacin 10mg
source_1-45422,ciprofloxacin 500 mg tablet 10s,source_1,True,52.5,46.2,keimed pvt,10,strip tablet,ciprofloxacin500mg
source_6-53715,ciprofloxacin claris 200 mg infusion 100 ml,source_6,True,18.83,18.83,claris lifesciences,100ml injection in packet,packet,ciprofloxacin2000mg
source_1-45423,ciprofloxacin infusion 100 ml,source_1,True,22.0,19.4,fresenius kabi india pvt,100,vial infusion,ciprofloxacin200mg
source_1-45424,ciprofloxacin injection 100ml,source_1,True,729.0,641.52,keimed pvt,100,vial injection,ciprofloxacin200mg
source_2-28249,ciprofloxacin inj 100ml,source_2,True,18.5,15.17,fresenius kabi india pvt,,,unknown
source_1-45425,ciprofloxacin iv core 100 ml,source_1,True,18.5,16.3,core claris lifesciences,100,bottle infusion,ciprofloxacin100ml
source_1-45426,ciprofloxacin iv injection 100 ml,source_1,True,19.28,16.9664,harson laboratories,100,bottle injection,ciprofloxacin100ml
source_6-53716,ciprofloxacin parenteral 100 mg infusion 100 ml,source_6,True,16.76,14.75,parenteral drugs india,100ml injection in bottle,bottle,unknown
source_6-53717,ciprofloxacin r infusion 100 ml,source_6,True,16.12,14.19,baxter india pvt,100ml infusion in vial,vial,ciprofloxacin
source_7-62691,ciprofloxacin usp 200mg infusion,source_7,True,11.67,11.3,albert david,1000 ml in 1 bottle,,ciprofloxacin 200mg
source_6-53718,ciprofloxacin zydus 500 mg strip of 10 tablets,source_6,True,40.9,40.9,zydus healthcare,10 tablets in strip,strip,ciprofloxacin5000mg
source_1-131415,metformin sr 1 gm tablet 10s,source_1,True,45.0,39.6,biochem pharmaceutical industries,10,strip tablet,metformin1000mg
source_1-131416,metformin sr 500 tablet 10s,source_1,True,22.0,19.4,biochem pharmaceutical industries,10,strip tablet,metformin500mg
source_6-107972,glimepiride 1 mg tablet 10 medlife pure generics,source_6,True,36.0,30.6,tulip lab pvt,10 tablets in strip,strip,glimepiride10mg
source_6-107973,glimepiride 2 mg tablet 10 medlife pure generics,source_6,True,54.0,45.9,tulip lab pvt,10 tablets in strip,strip,glimepiride20mg
source_6-14479,amlodipine 5mg plus atenolol 50mg strip of 10 tablets medlife pure generics,source_6,True,60.0,40.2,tulip lab pvt,10 tablets in strip,strip,amlodipine50mg atenolol500mg
source_6-14480,amlodipine 5mg strip of 10 tablets medlife pure generics,source_6,True,25.0,18.75,medlife,10 tablets in strip,strip,amlodipine50mg
source_1-16342,amlodipine 5 mg tablet 10s,source_1,True,7.0,6.16,jan aushadhi marketing federation,10,strip tablet,amlodipine5mg
source_7-38347,betamethasone 05mg tablet,source_7,True,5.0,4.8,makmaul labocare,200 tablets in 1 strip,,betamethasone 05mg
source_6-33081,betamethasone 05 mg tablet 100,source_6,True,14.1,12.41,win medicare pvt,100 tablets in strip,strip,unknown
source_1-27940,betamethasone injection 1 ml,source_1,True,4.0,3.52,kishore pharmacy,1,vial injection,betamethasone4mg
source_6-56153,clindamycin injection 1 ml,source_6,True,59.63,52.05,pfizer,1ml injection in vial,vial,unknown
source_7-65569,clindamycin phosphate gel,source_7,False,90.0,60.3,nanz med science pharma,200 gm in 1 tube,,clindamycin 1 ww
source_2-60150,hydrocortisone sodium 100mg injection,source_2,True,63.0,51.66,troikaa pharmaceuticals,,,hydrocortisone 100mg
source_6-72392,diazepam 5 mg tablet 1000,source_6,True,15.91,14.0,wings pharmaceuticals pvt,1000 tablets in bottle,bottle,unknown
source_6-232765,sertraline 25 mg tablet 10,source_6,True,100.0,88.0,ipca laboratories,10 tablets in strip,strip,unknown
source_3-6692,ranitidine 150mg tab 1x10,source_3,True,20.0,16.0,omega,10,strip tablet,ranitidine 150mg
source_1-170903,ranitidine 150 mg tablet 10s,source_1,True,20.0,17.6,keimed pvt,10,strip tablet,ranitidine150mg
source_1-170904,ranitidine 150 tablet 20s,source_1,True,40.0,35.2,omega pharmaceuticals pvt,20,strip tablet,ranitidine150mg
source_2-105534,ranitidine 50mg injection,source_2,True,27.0,22.14,ciron drugs pharmaceuticals pvt,,,ranitidine 50mg
source_1-170905,ranitidine injection 2 ml,source_1,True,5.0,4.4,levin life sciences pvt,2,vial injection,ranitidine50mg
source_6-216931,ranitidine jagsonpal 20 mg injection 1,source_6,True,3.48,3.48,jagsonpal pharmaceuticals,15 injections in injection,injection,ranitidine200mg
source_6-187359,omeprazole 20 mg capsule 10,source_6,True,8.25,7.26,cadila pharmaceuticals,10 capsules in strip,strip,unknown
source_6-187360,omeprazole 20 mg capsule 10 medlife pure generics,source_6,True,25.75,21.89,tulip lab pvt,10 capsules in strip,strip,omeprazole200mg
source_7-33521,azithromycin 100mg syrup,source_7,True,39.33,38.1,abbott,150 ml in 1 bottle,,azithromycin 100mg
source_6-50521,cetirizine 10mg strip of 10 tablets,source_6,True,21.06,17.9,glenmark gx,10 tablets in strip,strip,cetirizine100mg
source_2-26312,cetirizine 10mg tablet,source_2,True,31.5,25.83,nukind healthcare pvt,,,cetirizine 10mg
